Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM
29/12/2015,7.1,3.9,0.7,6.3,2.9,-3.6,95,92,72,1031,1013,53,8,0,1.55
30/12/2015,7.3,5.2,3.1,6.5,3.9,2.1,95,92,88,1028,1018,20,3,0,0.46
31/12/2015,8.6,6.8,5,6.4,2.3,-3.3,96,73,51,1020,1016,27,6,0,0.15
01/01/2016,5.1,3.1,1.1,-2.8,-5.6,-8.4,60,51,45,1019,1014,46,11,0,0
02/01/2016,4.1,2.2,0.2,-7.1,-8.1,-10,56,48,42,1020,1014,41,10,0,0
03/01/2016,7.1,4.2,1.4,-4.7,-6.1,-6.9,60,49,36,1015,1008,46,11,0,0
04/01/2016,2,-4.6,-11.1,-4.6,-12.8,-18.2,62,48,31,1029,1011,59,10,0,0
05/01/2016,-1.8,-7,-12.2,-14.2,-17.9,-21.6,64,45,21,1037,1028,44,6,0,0
06/01/2016,5.6,-0.2,-5.9,-11.7,-15.6,-19.2,53,32,15,1036,1030,28,5,0,0
07/01/2016,8.2,3,-2.2,-8.8,-12.2,-15.8,49,32,17,1030,1022,19,2,0,0
08/01/2016,6.2,2.7,-0.9,1.1,-4.2,-12.9,72,59,36,1025,1021,37,5,0,0
09/01/2016,7.1,5.3,3.4,6.1,2.9,-0.6,94,82,71,1024,1017,41,6,0,0
10/01/2016,13.9,9.3,4.6,13.2,6.5,-4.8,97,82,46,1018,992,84,14,0,5.08
11/01/2016,4.6,0.4,-3.8,-5,-13.4,-17.4,50,36,24,1021,1002,65,16,0,0
12/01/2016,6.1,0.5,-5.1,-1.2,-9.8,-17.1,78,48,33,1020,1003,53,8,0,0
13/01/2016,-1.8,-3.8,-5.8,-14.2,-15.7,-17.4,49,40,30,1017,1007,72,16,0,0
14/01/2016,2.4,-1.7,-5.9,-5.2,-11,-17,70,49,40,1016,1012,40,8,0,0
15/01/2016,8.3,3.8,-0.7,5.3,-0.3,-5.6,94,72,58,1015,1000,25,3,0,0.03
16/01/2016,10.6,7.9,5.1,5.1,2.2,-1.9,96,74,51,1008,993,46,8,0,0.69
17/01/2016,5.4,1.7,-2.1,-0.4,-5.4,-8.5,92,64,48,1013,1005,24,5,0,0.08
18/01/2016,-0.8,-4.4,-7.9,-4.1,-11.9,-18,79,55,34,1015,1005,63,14,0,0
19/01/2016,-1.9,-5.6,-9.2,-11.2,-16.2,-17.7,50,43,31,1021,1014,62,14,0,0
20/01/2016,2.7,0.1,-2.7,-9.3,-9.9,-11.3,58,48,38,1024,1018,31,7,0,0
21/01/2016,2.8,-0.6,-3.9,-10.1,-11.7,-14.9,58,45,32,1025,1018,41,7,0,0
22/01/2016,-2.1,-4.6,-7.2,-10,-15.3,-16.2,60,41,34,1027,1020,31,6,0,0
